,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Age,Visibility_p_MRP,Item_Identifier_Categories
8160,NCP17,0.0,Low Fat,-0.7472045501285162,Health and Hygiene,-1.26504246680901,OUT027,1985,Medium,Tier 3,Supermarket Type3,1661.8368,39,0.00044329124930886837,NC
8161,FDY39,-1.7872378543065095,Regular,-0.36883989332980777,Meat,0.6562885924575945,OUT049,1999,Medium,Tier 1,Supermarket Type1,4594.02,25,0.0002589992455768368,FD
8162,FDH33,-0.00180913602556889,LF,1.0811678376322655,Snack Foods,-1.564923248133143,OUT049,1999,Medium,Tier 1,Supermarket Type1,615.1992,25,0.0027998810825211056,FD
8163,FDG09,0.0,Regular,-0.3571654405676617,Fruits and Vegetables,0.7429222456163943,OUT027,1985,Medium,Tier 3,Supermarket Type3,4506.1344,39,0.0002547542022775287,FD
8164,FDO10,0.0,Regular,-1.0358036796694134,Snack Foods,-1.357508651818347,OUT027,1985,Medium,Tier 3,Supermarket Type3,973.3996,39,0.0002247647842320418,FD
8165,FDD39,0.0,Low Fat,0.07138590632457134,Dairy,1.1785860385292644,OUT027,1985,Medium,Tier 3,Supermarket Type3,4327.7,39,0.00032565324066515845,FD
8166,FDJ09,0.506961141549517,Low Fat,-0.14766554922849615,Snack Foods,-1.5098160997347336,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,679.116,22,0.0012456413493306992,FD
8167,DRQ35,-0.8418716873704777,Low Fat,-0.4607989170330716,Hard Drinks,-0.28510645749331737,OUT049,1999,Medium,Tier 1,Supermarket Type1,1857.582,25,0.0003437002226571502,DR
8168,FDV38,1.5126698297793377,Low Fat,0.6938693533475803,Dairy,-1.387429283271872,OUT049,1999,Medium,Tier 1,Supermarket Type1,764.3384,25,0.0018670382961264278,FD
8169,FDJ60,1.5363335636200397,Regular,-0.07085284011196485,Baking Goods,0.3777916200876876,OUT013,1987,High,Tier 3,Supermarket Type1,1651.184,37,0.0003797532130144713,FD
8170,FDJ15,-0.35676514363609385,Regular,-0.8271692826069011,Dairy,0.6578944657644603,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1653.8472,17,0.00012889808684068217,FD
8171,FDR08,1.3825192936554784,Low Fat,-0.5514234650463538,Fruits and Vegetables,-0.48022327602413456,OUT049,1999,Medium,Tier 1,Supermarket Type1,222.3772,25,0.0003392017542754162,FD
8172,FDZ55,-1.609759850501247,Low Fat,-0.7892913728242028,Fruits and Vegetables,0.31955623048750326,OUT046,1997,Small,Tier 1,Supermarket Type1,2396.88,27,0.00015792396141511074,FD
8173,FDL10,-1.056028478628828,Low Fat,-0.5147753886157208,Snack Foods,-0.6437718370885824,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,1686.4714,22,0.00039217691632261094,FD
8174,FDJ34,0.0,Regular,0.5246685656223485,Snack Foods,-0.24766391547043254,OUT027,1985,Medium,Tier 3,Supermarket Type3,1001.3632,39,0.0007422306212292068,FD
8175,FDW60,0.0,Regular,-0.9526678521380264,Baking Goods,0.5788244758809985,OUT027,1985,Medium,Tier 3,Supermarket Type3,3352.303,39,9.590834684275038e-05,FD
8176,FDK08,-0.8667186079032145,Regular,1.0887279606651674,Fruits and Vegetables,-0.6711134360112808,OUT046,1997,Small,Tier 1,Supermarket Type1,809.6128,27,0.0012328906489411462,FD
8177,NCE42,1.9504489058323187,Low Fat,-1.0763051098929985,Household,1.493510640992117,OUT035,2004,Small,Tier 2,Supermarket Type1,1869.5664,20,4.5301184893062183e-05,NC
8178,FDR39,1.7729709020270563,Low Fat,0.351610218253576,Meat,0.6541752631857588,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,4013.4424,17,0.0004637300224729983,FD
8179,NCN17,-0.4395882120785496,Low Fat,-0.21260287446282625,Health and Hygiene,-0.652899620964808,OUT018,2009,Medium,Tier 3,Supermarket Type2,904.8222,15,0.000549782101702483,NC
8180,NCR05,-0.6525618166448647,Low Fat,-0.22076648860069148,Health and Hygiene,0.9509278033081173,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,3174.5344,22,0.0002734232279964277,NC
8181,FDV48,0.0,Regular,-0.28617475281014465,Baking Goods,-1.0266088216987925,OUT027,1985,Medium,Tier 3,Supermarket Type3,3221.1404,39,0.0006665451362756344,FD
8182,DRF27,-0.9294275025810741,Low Fat,-0.7287362337943909,Dairy,0.1676727331241291,OUT018,2009,Medium,Tier 3,Supermarket Type2,1225.072,15,0.00018841892837803928,DR
8183,NCF07,-0.9128628888925828,Low Fat,-0.6601384424401858,Household,-0.6229372368053047,OUT049,1999,Medium,Tier 1,Supermarket Type1,1416.8224,25,0.0003138142749232889,NC
8184,FDF40,1.7493071681863543,Regular,-0.8455145826567602,Dairy,1.7201539642833248,OUT035,2004,Small,Tier 2,Supermarket Type1,4731.1748,20,9.071762353028424e-05,FD
8185,FDO28,-1.6783846786392818,Low Fat,0.12169318997736915,Frozen Foods,-0.29681327390036955,OUT049,1999,Medium,Tier 1,Supermarket Type1,1084.5882,25,0.0005910609926716067,FD
8186,FDB23,1.5008379628589867,Regular,-1.1729993592868233,Starchy Foods,1.368419533880493,OUT018,2009,Medium,Tier 3,Supermarket Type2,1579.9434,15,2.4806424403928805e-05,FD
8187,FDV48,-0.8667186079032145,Regular,-0.27977474679489756,Baking Goods,-0.9912796089477436,OUT049,1999,Medium,Tier 1,Supermarket Type1,864.2084,25,0.0006522109294967224,FD
8188,FDM45,-0.9945027706430037,Regular,0.42761486136669824,Snack Foods,-0.34232693516356205,OUT046,1997,Small,Tier 1,Supermarket Type1,2423.512,27,0.0007369483002383108,FD
8189,FDC16,-0.3212695428750413,Regular,-0.8822692783689039,Dairy,-0.899911841280303,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,865.54,22,0.00024261984132589406,FD
8190,DRE25,0.0,Low Fat,0.13172427930377112,Soft Drinks,-0.7480283439169285,OUT027,1985,Medium,Tier 3,Supermarket Type3,1304.968,39,0.0007724475278566284,DR
8191,FDY35,1.1222182214077605,Regular,-0.9706294700761257,Breads,-1.558541507611658,OUT049,1999,Medium,Tier 1,Supermarket Type1,1286.3256,25,0.0003653283325974848,FD
8192,FDR22,1.5363335636200397,Regular,-0.9212514468218085,Snack Foods,-0.4936194711500096,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,2908.2144,22,0.0001687030086781117,FD
8193,FDZ10,1.1813775560095148,Low Fat,-0.418635419936793,Snack Foods,-0.2214624865956091,OUT049,1999,Medium,Tier 1,Supermarket Type1,2656.542,25,0.00035009370921840855,FD
8194,FDY15,0.0,Regular,4.515297115935626,Dairy,0.27091432802253607,OUT019,1985,Small,Tier 1,Grocery Store,469.389,39,0.0018946672684542927,FD
8195,DRA24,1.5363335636200397,Regular,-0.5085206685728796,Soft Drinks,0.34516669798540006,OUT013,1987,High,Tier 3,Supermarket Type1,4422.2436,37,0.00024552769209560413,DR
8196,FDV37,0.03368646473548369,Regular,0.3401741228671837,Canned,0.9241771657623453,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,1186.4556,22,0.00042148759510553404,FD
8197,FDO10,0.18750073470004458,Regular,-1.0346535830423318,Snack Foods,-1.318967692453566,OUT035,2004,Small,Tier 2,Supermarket Type1,973.3996,20,0.00021660803482232053,FD
8198,FDR59,0.0,Regular,-0.049961236712209985,Breads,1.969870475247582,OUT027,1985,Medium,Tier 3,Supermarket Type3,3401.5722,39,0.0002410469302440952,FD
8199,FDR34,0.9802358183635502,Regular,-0.971060831415756,Snack Foods,1.3977909566630697,OUT018,2009,Medium,Tier 3,Supermarket Type2,2748.4224,15,7.029767334165952e-05,FD
8200,FDG16,0.5661204761512711,Low Fat,0.4689004016889573,Frozen Foods,1.1791352472002123,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,4961.5416,17,0.00042125354912246664,FD
8201,FDO03,0.0,Regular,-0.5703609953754069,Meat,1.3993968299699355,OUT027,1985,Medium,Tier 3,Supermarket Type3,9390.4432,39,0.00016088867478582876,FD
8202,FDC09,0.6252798107530253,Regular,-0.771184992222296,Fruits and Vegetables,-0.5919181880098834,OUT049,1999,Medium,Tier 1,Supermarket Type1,1230.3984,25,0.0002529730863931964,FD
8203,FDJ52,-1.3518251516375988,Low Fat,-0.9370814931652871,Frozen Foods,0.29652479552043287,OUT035,2004,Small,Tier 2,Supermarket Type1,3209.156,20,0.00011152481095311739,FD
8204,FDL33,-1.3305277911809672,Low Fat,1.9611424314625177,Snack Foods,0.9081601853996651,OUT010,1998,Unknown size,Tier 3,Grocery Store,195.7452,26,0.0008469796836369601,FD
8205,FDJ53,-0.5579068812820579,Low Fat,0.1071609489583716,Frozen Foods,-0.34177772649261395,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2410.196,17,0.0005986224686700671,FD
8206,FDX08,0.0,Low Fat,-0.514688596915556,Fruits and Vegetables,0.6253112963681519,OUT019,1985,Small,Tier 1,Grocery Store,360.8636,39,0.00021995431602418248,FD
8207,FDK32,0.8027578145582878,Regular,-0.33059791581689646,Fruits and Vegetables,0.2131863943873218,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,3354.3004,22,0.00031811414795790703,FD
8208,FDM20,-0.6762255504855662,Low Fat,-0.5277161125138335,Fruits and Vegetables,1.6768788904099035,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,6615.3888,17,0.000158526247848537,FD
8209,NCJ42,1.630988498982846,Low Fat,-1.0030044410723447,Household,-0.6224297808403351,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,3075.996,17,0.00014068052256996748,NC
8210,FDI50,-1.0501125451686526,Regular,-0.6815362403091682,Canned,1.3945792100493377,OUT018,2009,Medium,Tier 3,Supermarket Type2,3435.528,15,0.00013592415043856262,FD
8211,FDZ15,0.05735019857618527,Low Fat,-1.2817577519125376,Dairy,-0.37119090198116916,OUT035,2004,Small,Tier 2,Supermarket Type1,2741.0986,20,0.0,FD
8212,NCK18,-0.770880485848373,Low Fat,-1.2817577519125376,Household,0.37297400016708976,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,1981.4208,22,0.0,NC
8213,FDW33,-0.8193911402218114,Low Fat,0.6502443716262643,Snack Foods,-0.5550666073639254,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1917.504,17,0.0009366074153418273,FD
8214,NCT05,-0.46443513261128644,LF,-0.8740190082034737,Health and Hygiene,1.846343488736845,OUT018,2009,Medium,Tier 3,Supermarket Type2,4857.6768,15,8.218708100100326e-05,NC
8215,FDZ16,0.0,Regular,4.142955082125388,Frozen Foods,0.8375435126035452,OUT019,1985,Small,Tier 1,Grocery Store,387.4956,39,0.0014490817291214295,FD
8216,NCV17,1.4180148944165314,Low Fat,-0.9695644595508134,Health and Hygiene,-0.1803424947000017,OUT046,1997,Small,Tier 1,Supermarket Type1,3016.7398,27,0.0001241309052068932,NC
8217,FDE34,-0.8667186079032145,Low Fat,0.8178901187781127,Snack Foods,0.6852360646871586,OUT018,2009,Medium,Tier 3,Supermarket Type2,2726.451,15,0.0005898339135614391,FD
8218,FDH44,1.4771742290182854,Regular,-0.7792918952135152,Fruits and Vegetables,0.11319829880862492,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,3825.6868,22,0.0001751169129259439,FD
8219,NCK06,-1.8523131223684388,Low Fat,-1.1138325967326472,Household,-0.34714455508415965,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,605.878,22,7.257818180599721e-05,NC
8220,FDS46,1.1222182214077605,Regular,-0.3644016355780416,Snack Foods,-0.323014702775193,OUT049,1999,Medium,Tier 1,Supermarket Type1,2621.9204,25,0.00039155779123117314,FD
8221,NCO42,1.985944506593371,Low Fat,-0.801941311577704,Household,0.09181448985439881,OUT018,2009,Medium,Tier 3,Supermarket Type2,1603.9122,15,0.0001687410350473246,NC
8222,FDL13,0.23482820238144775,Regular,-0.18850544382456358,Breakfast,1.4523071436845525,OUT049,1999,Medium,Tier 1,Supermarket Type1,3029.39,25,0.00024372868253899667,FD
8223,FDK14,-1.3908703124747563,Low Fat,-0.4805470911449267,Canned,-0.9249731001072516,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,491.3604,17,0.0004957022977837575,FD
8224,FDX13,-1.214575495361529,Low Fat,-0.35375980635349563,Canned,1.7538773037275084,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,3984.1472,22,0.00019135932651557176,FD
8225,DRI47,0.4359699400274118,Low Fat,-0.8746353106782025,Hard Drinks,0.05652702980932833,OUT018,2009,Medium,Tier 3,Supermarket Type2,2588.6304,15,0.00014535320746674344,DR
8226,FDG22,1.1222182214077605,Regular,-0.47517980557627953,Snack Foods,-1.666475464312727,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,366.19,17,0.0011181177355651683,FD
8227,FDA13,0.708102879195481,Low Fat,0.24314567309686483,Canned,-1.6563327685065623,OUT049,1999,Medium,Tier 1,Supermarket Type1,341.5554,25,0.0020786217391534083,FD
8228,FDE46,1.3588555598147771,Low Fat,-0.9761127169538585,Snack Foods,0.17895559897816854,OUT046,1997,Small,Tier 1,Supermarket Type1,1813.6392,27,0.00010365482730651272,FD
8229,FDX25,0.9092446168414451,Low Fat,0.7074554330385433,Canned,0.6397224034239658,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,3466.1548,17,0.0005675689932820584,FD
8230,FDC58,-0.6300812694961979,Low Fat,-0.4642419581211363,Snack Foods,-1.5536821349850818,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,703.0848,17,0.0009533655193613423,FD
8231,NCA42,-1.3944198725508616,Low Fat,-0.7253050156042943,Household,0.2756901952371553,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2693.8268,17,0.00018152498982046075,NC
8232,FDV01,1.5008379628589867,Regular,0.3672971106226427,Canned,0.2013543198623338,OUT049,1999,Medium,Tier 1,Supermarket Type1,2171.8396,25,0.0005541709904293194,FD
8233,FDU24,-1.4381977801561596,reg,1.4348542106300863,Baking Goods,-0.7512400905306603,OUT046,1997,Small,Tier 1,Supermarket Type1,1025.332,27,0.001487740818579374,FD
8234,FDO51,-1.4370145934641247,Regular,-0.46474700906416677,Meat,-1.5574013375637832,OUT018,2009,Medium,Tier 3,Supermarket Type2,340.8896,15,0.0009577903351874068,FD
8235,NCN14,1.4771742290182854,Low Fat,1.7001618241563357,Others,0.709282411584168,OUT010,1998,Unknown size,Tier 3,Grocery Store,551.2824,26,0.0008309076759227654,NC
8236,FDT37,0.0,Low Fat,-0.08486355565797649,Canned,1.803534118122415,OUT019,1985,Small,Tier 1,Grocery Store,510.0028,39,0.0002437945901601807,FD
8237,FDY09,0.6489435445937268,Low Fat,-0.4642356784179532,Snack Foods,0.5413819338581137,OUT010,1998,Unknown size,Tier 3,Grocery Store,175.1054,26,0.00024143434604768942,FD
8238,NCG06,0.8264215483989897,Low Fat,-0.7115285872560474,Household,1.8623604690995257,OUT013,1987,High,Tier 3,Supermarket Type1,4637.9628,37,0.00011449381354474507,NC
8239,FDG40,0.18750073470004458,Low Fat,0.010190218188296263,Frozen Foods,-1.7397546750516306,OUT010,1998,Unknown size,Tier 3,Grocery Store,67.9116,26,0.002041223641742049,FD
8240,FDQ47,-1.3494587782535286,Regular,1.9773805616038898,Breads,-1.7215826127111364,OUT035,2004,Small,Tier 2,Supermarket Type1,882.185,20,0.004976842669160693,FD
8241,DRH59,-0.48691567975995276,LF,0.613891111754632,Hard Drinks,-1.0768148447646473,OUT010,1998,Unknown size,Tier 3,Grocery Store,73.238,26,0.0013228057967486272,DR
8242,FDH48,0.152005133938992,Low Fat,-0.10290899988084827,Baking Goods,-0.8967000946665712,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,605.878,17,0.0007142642741386195,FD
8243,FDE34,-0.8667186079032145,Low Fat,0.8089763320732811,Snack Foods,0.6466951053223775,OUT035,2004,Small,Tier 2,Supermarket Type1,2362.9242,20,0.0005951063314491508,FD
8244,NCM05,-1.427549099927844,Low Fat,-0.12001223666287483,Health and Hygiene,1.9500090341882645,OUT049,1999,Medium,Tier 1,Supermarket Type1,3964.839,25,0.00022841028935770014,NC
8245,FDU55,0.7909259476379368,Low Fat,-0.5846504793500626,Fruits and Vegetables,1.9163692001560388,OUT049,1999,Medium,Tier 1,Supermarket Type1,7549.5062,25,0.00013816083798964227,FD
8246,FDS60,1.8912895712305646,Low Fat,-0.6529658778790334,Baking Goods,0.6001665321292461,OUT035,2004,Small,Tier 2,Supermarket Type1,4673.916,20,0.00018188661516208246,FD
8247,FDZ32,-1.2003772550571081,Regular,-1.2817577519125376,Fruits and Vegetables,-0.5539681900220292,OUT013,1987,High,Tier 3,Supermarket Type1,1577.946,37,0.0,FD
8248,FDP12,-0.7235530181669694,Regular,-0.40262626637999993,Baking Goods,-1.6830416533463555,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,423.4488,22,0.0012534365276311646,FD
8249,NCL31,0.0,Low Fat,1.0382150748785273,Others,0.03298813887728835,OUT027,1985,Medium,Tier 3,Supermarket Type3,3578.675,39,0.000836777583591407,NC
8250,FDR32,0.0,Regular,1.6301378230529977,Fruits and Vegetables,1.4192165183232746,OUT019,1985,Small,Tier 1,Grocery Store,228.3694,39,0.0006550074072653109,FD
8251,FDL08,0.0,Low Fat,-0.32278003422649376,Fruits and Vegetables,1.6768788904099035,OUT027,1985,Medium,Tier 3,Supermarket Type3,3675.216,39,0.00020161106683226412,FD
8252,FDY34,-0.5579068812820579,Regular,-1.068578652252948,Snack Foods,0.3756365381098732,OUT049,1999,Medium,Tier 1,Supermarket Type1,1823.6262,25,6.690990983318348e-05,FD
8253,DRG23,-0.9412593695014246,Low Fat,-1.2817577519125376,Hard Drinks,0.20997464777358976,OUT018,2009,Medium,Tier 3,Supermarket Type2,2896.8958,15,0.0,DR
8254,FDD04,0.7435984799565336,Low Fat,0.460596676519272,Dairy,0.03890417613978236,OUT013,1987,High,Tier 3,Supermarket Type1,1985.4156,37,0.0006268254315784776,FD
8255,FDX37,0.7909259476379368,Low Fat,-0.053225713277358686,Canned,-0.6876796250449091,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2696.49,17,0.0006456744321075685,FD
8256,FDM09,-0.404092611317497,Regular,0.3905348227606365,Snack Foods,0.4751171777236005,OUT018,2009,Medium,Tier 3,Supermarket Type2,1358.232,15,0.0005058160324541708,FD
8257,FDA52,0.7909259476379368,Regular,1.2052258355004968,Frozen Foods,0.5964890822565231,OUT013,1987,High,Tier 3,Supermarket Type1,3881.614,37,0.0007203186816888125,FD
8258,NCV41,0.35314687158495606,Low Fat,-0.9501703133967984,Health and Hygiene,-0.4925210538081134,OUT018,2009,Medium,Tier 3,Supermarket Type2,552.614,15,0.00015507389225074056,NC
8259,FDB20,-1.2157586820535642,LF,-0.27446936669528244,Fruits and Vegetables,-0.9827010337424662,OUT035,2004,Small,Tier 2,Supermarket Type1,2336.958,20,0.000651275059963458,FD
8260,FDD28,-0.5117626002926896,Low Fat,-1.2817577519125376,Frozen Foods,-1.2911603902718765,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,410.1328,17,0.0,FD
8261,FDI38,0.11650953317793943,Regular,-0.807244133279726,Canned,1.040140488997744,OUT010,1998,Unknown size,Tier 3,Grocery Store,621.1914,26,0.00011898318849088129,FD
8262,FDA28,0.7672622137972356,Regular,-0.35544639120312266,Frozen Foods,-0.2385778843001855,OUT035,2004,Small,Tier 2,Supermarket Type1,3271.7412,20,0.00037889872217491884,FD
8263,FDB32,0.0,Low Fat,-0.8293988098184562,Fruits and Vegetables,-0.7405481860535476,OUT027,1985,Medium,Tier 3,Supermarket Type3,4036.7454,39,0.0002459939733003927,FD
8264,NCS54,0.1756688677796936,Low Fat,-1.0881088974061939,Household,0.5547363762780104,OUT035,2004,Small,Tier 2,Supermarket Type1,3705.177,20,5.6918330608361765e-05,NC
8265,NCA17,1.8321302366288104,Low Fat,-0.39649202360563224,Health and Hygiene,0.15972687200175678,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,4026.7584,17,0.0003026059764461452,NC
8266,FDR14,-0.2857739421139887,Low Fat,2.0888185268359387,Dairy,-1.4238151606588387,OUT013,1987,High,Tier 3,Supermarket Type1,269.649,37,0.003323234428566515,FD
8267,FDS58,-0.8454212474465831,Regular,-0.8739787715867828,Snack Foods,0.306160035361628,OUT049,1999,Medium,Tier 1,Supermarket Type1,2567.3248,25,0.00013144797067059526,FD
8268,FDU08,-0.6052343489634611,Low Fat,-0.7501791524936509,Fruits and Vegetables,-0.701583276135754,OUT018,2009,Medium,Tier 3,Supermarket Type2,694.4294,15,0.0002818654179367386,FD
8269,FDI60,-1.3340773512570725,Regular,-0.03857293684448791,Baking Goods,-1.2805519912067205,OUT010,1998,Unknown size,Tier 3,Grocery Store,126.502,26,0.0010471970416809522,FD
8270,FDU40,1.8912895712305646,Low Fat,-0.5538482638923792,Frozen Foods,0.8728727253545947,OUT018,2009,Medium,Tier 3,Supermarket Type2,1937.478,15,0.00019225371875188766,FD
8271,FDX46,0.0,Regular,-0.16080505286686994,Snack Foods,-1.339885798148801,OUT027,1985,Medium,Tier 3,Supermarket Type3,2548.0166,39,0.0010048496078615336,FD
8272,FDG41,-0.9507248630377055,Regular,0.2105473462380514,Frozen Foods,-0.4652212075913935,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1215.7508,17,0.0006873170104657266,FD
8273,FDD14,0.0,LF,4.480697230596239,Canned,0.7135508228338178,OUT019,1985,Small,Tier 1,Grocery Store,368.8532,39,0.001603398244912003,FD
8274,FDX45,0.0,Low Fat,0.7406947935488185,Snack Foods,0.24522035511268217,OUT027,1985,Medium,Tier 3,Supermarket Type3,4850.353,39,0.0006677718013861246,FD
8275,NCN30,0.8264215483989897,Low Fat,-0.9524611452415871,Household,-0.6817218350764368,OUT035,2004,Small,Tier 2,Supermarket Type1,772.328,20,0.0001724154514364579,NC
8276,DRH13,-1.013433757715565,Low Fat,-0.8188049117851802,Soft Drinks,-0.5518548607501936,OUT046,1997,Small,Tier 1,Supermarket Type1,958.752,27,0.00022401205124357578,DR
8277,NCP30,1.8084665027881084,Low Fat,-0.6430490636451216,Household,-1.6317372129386045,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,314.2576,17,0.0008367750912848953,NC
8278,FDT52,-0.7483999386997062,Regular,-0.36248715952463245,Frozen Foods,1.683302383637367,OUT046,1997,Small,Tier 1,Supermarket Type1,3430.2016,27,0.00019294873693323093,FD
8279,FDS36,-1.059578038704933,Regular,-0.36785638327327447,Baking Goods,-0.4951835917508971,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,3185.853,17,0.0004280486396688363,FD
8280,FDB03,1.1577138221688128,Regular,1.7703077173995434,Dairy,1.5763415861602585,OUT018,2009,Medium,Tier 3,Supermarket Type2,4326.3684,15,0.000658449470591728,FD
8281,FDO09,0.152005133938992,Regular,1.1462909180372922,Snack Foods,1.946289831609563,OUT046,1997,Small,Tier 1,Supermarket Type1,2366.919,27,0.0004777992913563014,FD
8282,FDD28,0.0,Low Fat,-0.25377082540480406,Frozen Foods,-1.3072191233405352,OUT027,1985,Medium,Tier 3,Supermarket Type3,1640.5312,39,0.0008900556968907744,FD
8283,FDF08,0.34131500466460546,Regular,-0.015354780942641297,Fruits and Vegetables,-0.8319577064269666,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,1845.5976,22,0.0007326272626971171,FD
8284,FDB49,-1.0785090257774943,Regular,-0.30361296524066295,Baking Goods,-0.6962164475442081,OUT010,1998,Unknown size,Tier 3,Grocery Store,197.0768,26,0.0005168784003015207,FD
8285,FDB08,-1.609759850501247,Low Fat,-1.2817577519125376,Fruits and Vegetables,0.34309512141954324,OUT035,2004,Small,Tier 2,Supermarket Type1,1604.578,20,0.0,FD
8286,NCP06,1.8557939704695117,Low Fat,-0.5199207913385696,Household,0.1564733726820467,OUT049,1999,Medium,Tier 1,Supermarket Type1,3325.0052,25,0.00026076495025096757,NC
8287,FDH28,0.708102879195481,Regular,0.8551659910908433,Frozen Foods,-1.6643621350408915,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,341.5554,22,0.002951870733000273,FD
8288,FDU20,0.0,Regular,-0.5535951375850655,Fruits and Vegetables,-0.3257189934239552,OUT019,1985,Small,Tier 1,Grocery Store,361.5294,39,0.00031123737260769217,FD
8289,DRB25,-0.13195967214942778,Low Fat,0.07211165782360376,Soft Drinks,-0.5379512096593491,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2358.2636,17,0.0006498292459658139,DR
8290,NCM30,1.4771742290182854,Low Fat,0.029926026711785007,Household,-1.6076908660415947,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,371.5164,17,0.0016554970205187917,NC
8291,FDU57,-1.0856081459297051,Regular,1.6234838960766393,Snack Foods,0.17789893434225085,OUT010,1998,Unknown size,Tier 3,Grocery Store,451.4124,26,0.000985694479150501,FD
8292,FDF56,0.0,Regular,2.7721964300604394,Fruits and Vegetables,0.6135209745491423,OUT019,1985,Small,Tier 1,Grocery Store,543.2928,39,0.001167219516332808,FD
8293,NCT30,-0.8891991550518813,Low Fat,0.27416870540134963,Household,-1.5050402325201147,OUT035,2004,Small,Tier 2,Supermarket Type1,850.8924,20,0.0016982155746131944,NC
8294,FDX15,1.0275632860449533,Low Fat,1.759935740975666,Meat,0.3157952752028236,OUT018,2009,Medium,Tier 3,Supermarket Type2,1925.4936,15,0.0009768312089422362,FD
8295,FDX58,0.06918206549653627,low fat,-0.4287409935203929,Snack Foods,0.6472025612873471,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,4028.09,17,0.00024276028020629362,FD
8296,FDQ08,0.6726072784344285,Regular,-0.6676351676054594,Fruits and Vegetables,-1.2499986456702905,OUT010,1998,Unknown size,Tier 3,Grocery Store,122.5072,26,0.0005017216595728509,FD
8297,DRL23,1.299696225213023,Low Fat,-0.9853794849993327,Hard Drinks,-0.5588275626486053,OUT013,1987,High,Tier 3,Supermarket Type1,1607.907,37,0.00014399688117385385,DR
8298,FDA25,0.8619171491600419,Regular,0.03839234580122968,Canned,-0.5844380301465022,OUT035,2004,Small,Tier 2,Supermarket Type1,2889.572,20,0.0006511809290719796,FD
8299,FDV09,-0.17928713983083136,Low Fat,-0.8824819548597274,Snack Foods,0.10567638823926513,OUT049,1999,Medium,Tier 1,Supermarket Type1,3414.8882,25,0.00013959529969493148,FD
8300,FDQ46,-1.2654525231190377,Low Fat,0.7385219968657099,Snack Foods,-0.4695313715470215,OUT018,2009,Medium,Tier 3,Supermarket Type2,2460.7968,15,0.0009327231858432419,FD
8301,FDH41,0.0,Low Fat,0.30007575655530566,Frozen Foods,1.1845020757917584,OUT027,1985,Medium,Tier 3,Supermarket Type3,5806.4418,39,0.0003800376431758473,FD
8302,FDY20,-0.08463220446802462,Regular,0.31172055516353203,Fruits and Vegetables,-0.7956135817459781,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1086.5856,17,0.0008990296974919299,FD
8303,FDO37,-1.1353019869951784,Low Fat,-0.8675175966109014,Breakfast,1.4571665163111285,OUT035,2004,Small,Tier 2,Supermarket Type1,5313.7498,20,9.222973375347276e-05,FD
8304,FDZ55,-1.609759850501247,Low Fat,-0.7882926286729107,Fruits and Vegetables,0.31955623048750326,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,1917.504,22,0.0001582442383710812,FD
8305,FDS32,0.0,Regular,-0.7097947689599485,Fruits and Vegetables,0.01591449387869048,OUT027,1985,Medium,Tier 3,Supermarket Type3,4354.9978,39,0.00020784281727915437,FD
